year,la_name,school_name,stage,measure,value_label
2024/25,Renfrewshire,Auchenlodment Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Auchenlodment Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Auchenlodment Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Auchenlodment Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Auchenlodment Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Auchenlodment Primary School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Renfrewshire,Auchenlodment Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Auchenlodment Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Auchenlodment Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Auchenlodment Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Auchenlodment Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Auchenlodment Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Bargarran Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bargarran Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bargarran Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Bargarran Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bargarran Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bargarran Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bargarran Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Barsail Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Barsail Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bishopton Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bishopton Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bishopton Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bishopton Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bishopton Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Brediland Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Brediland Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bridge Of Weir Primary School,P7,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Bushes Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Bushes Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Bushes Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Cochrane Castle Primary,P1,Listening & Talking - % Meeting Level,c
2024/25,Renfrewshire,Cochrane Castle Primary,P1,Numeracy - % Meeting Level,c
2024/25,Renfrewshire,Cochrane Castle Primary,P1,Reading - % Meeting Level,c
2024/25,Renfrewshire,Cochrane Castle Primary,P1,Writing - % Meeting Level,c
2024/25,Renfrewshire,Cochrane Castle Primary,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Cochrane Castle Primary,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Cochrane Castle Primary,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Renfrewshire,Cochrane Castle Primary,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Renfrewshire,Cochrane Castle Primary,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Cochrane Castle Primary,P4,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Cochrane Castle Primary,P4,Reading - % Meeting Level,60-70%
2024/25,Renfrewshire,Cochrane Castle Primary,P4,Writing - % Meeting Level,50-60%
2024/25,Renfrewshire,Cochrane Castle Primary,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Cochrane Castle Primary,P7,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Cochrane Castle Primary,P7,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,Cochrane Castle Primary,P7,Writing - % Meeting Level,50-60%
2024/25,Renfrewshire,Dargavel Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Dargavel Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Dargavel Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Dargavel Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Dargavel Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Dargavel Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Dargavel Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Dargavel Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Renfrewshire,East Fulton Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,East Fulton Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,East Fulton Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,East Fulton Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,East Fulton Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,East Fulton Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,East Fulton Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,East Fulton Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,East Fulton Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Fordbank Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Fordbank Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Fordbank Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Fordbank Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Fordbank Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Fordbank Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Fordbank Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Fordbank Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Fordbank Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Renfrewshire,Fordbank Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,Fordbank Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Gallowhill Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Gallowhill Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Gallowhill Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Gallowhill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Gallowhill Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Gallowhill Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Gallowhill Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Gallowhill Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Gallowhill Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Gallowhill Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Gallowhill Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Glencoats Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Renfrewshire,Glencoats Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Renfrewshire,Glencoats Primary School,P1,Reading - % Meeting Level,c
2024/25,Renfrewshire,Glencoats Primary School,P1,Writing - % Meeting Level,c
2024/25,Renfrewshire,Glencoats Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Glencoats Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Renfrewshire,Glencoats Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Renfrewshire,Glencoats Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Glencoats Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,P7,Listening & Talking - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Renfrewshire,Glencoats Primary School,P7,Writing - % Meeting Level,40-50%
2024/25,Renfrewshire,Heriot Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Heriot Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Heriot Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Renfrewshire,Heriot Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Renfrewshire,Heriot Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Heriot Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Heriot Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,Heriot Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Renfrewshire,Heriot Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Renfrewshire,Heriot Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Renfrewshire,Heriot Primary School,P4,Reading - % Meeting Level,c
2024/25,Renfrewshire,Heriot Primary School,P4,Writing - % Meeting Level,c
2024/25,Renfrewshire,Heriot Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Heriot Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Renfrewshire,Heriot Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Renfrewshire,Heriot Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Renfrewshire,Houston Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Renfrewshire,Houston Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Houston Primary School,P7,Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Howwood Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,P1,Reading - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,P1,Writing - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Renfrewshire,Howwood Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Renfrewshire,Howwood Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Renfrewshire,Howwood Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Renfrewshire,Howwood Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Renfrewshire,Howwood Primary School,P4,Reading - % Meeting Level,c
