year,la_name,school_name,stage,measure,value_label
2024/25,Orkney Islands,Dounby Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Orkney Islands,Dounby Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Orkney Islands,Dounby Community School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Dounby Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Eday Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Evie Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Firth Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,Firth Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Orkney Islands,Firth Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Firth Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Firth Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Glaitness School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P1,Reading - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,P1,Writing - % Meeting Level,60-70%
2024/25,Orkney Islands,Glaitness School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P4,Reading - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P4,Writing - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Orkney Islands,Glaitness School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,P7,Reading - % Meeting Level,70-80%
2024/25,Orkney Islands,Glaitness School,P7,Writing - % Meeting Level,70-80%
2024/25,Orkney Islands,Hope Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Hope Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,Hope Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Orkney Islands,Hope Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Hope Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Hope Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,North Ronaldsay Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,North Walls Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Orphir Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Papa Westray Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Papdale Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,Papdale Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Papdale Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Papdale Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Orkney Islands,Papdale Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Papdale Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Orkney Islands,Papdale Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Rousay Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Rousay Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Sanday Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Shapinsay Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,St Andrew's Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,St Andrew's Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,St Andrew's Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Orkney Islands,St Andrew's Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Orkney Islands,Stenness Community School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stenness Community School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Orkney Islands,Stromness Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Orkney Islands,Stromness Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Orkney Islands,Stromness Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Orkney Islands,Stromness Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P7,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stromness Primary School,P7,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P1,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P1,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P1,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P1,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P4,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P4,Numeracy - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P4,Reading - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P4,Writing - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P7,Listening & Talking - % Meeting Level,c
2024/25,Orkney Islands,Stronsay Junior High School,P7,Numeracy - % Meeting Level,c
